question_id,question_topic,analysis_type,category,synesthetic,phrase_or_topic,frequency,total_responses,percentage,synesthetic_explanation,synesthetic_confidence
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,quite the deep,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,s something metallic,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,something metallic about,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,metallic about it,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,about it like,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,anticipation built into,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,sunset or autumn,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,me not quite the,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,not quite the deep,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,s something metallic about,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,something metallic about it,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,metallic about it like,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,s something metallic about it,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,something metallic about it like,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,explore how,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,how days,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,it carries,5,10,50.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,t quite,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,brown like,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,work of,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,thursday radiates,3,10,30.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,burgundy or,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,red it,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,yellow of,5,10,50.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,kinetic energy,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,well worn,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,carries both,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,associations seem,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,something like,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,linguistic associations,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,fact that,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,explore how days,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,monday feels like,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,burgundy or deep,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,sunday appears as,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,it carries both,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,color associations seem,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,associations seem to,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,monday feels like a,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,color associations seem to,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,how these color associations seem,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,gray blue,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,olive or,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,energetic celebratory,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,sunlight through,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,patterns the,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,rhythms and,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,color of well,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,when you,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,more saturated,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,this green,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,particularly interesting,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,represent something,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,yellow of late,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,curious whether these,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,yellow of late afternoon,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,m curious whether these,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,yellow of late afternoon light,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,i m curious whether these,2,10,20.0,,0
phenomenological_experience,phenomenological_experience,recurring_phrases,general,0,present themselves,2,10,20.0,,0
qualia_experience,qualia_experience,figurative_language,similes,0,like working with clay that,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,similes,1,as a crystalline texture - there's a sense of ideas having edges and facets that catch light as,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,as a crystalline texture - there's a sense of ideas having edges and facets that catch light as,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,similes,0,as blend into each other rather than standing as,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,similes,0,as much for its social bonding function as,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,similes,0,like following a logical thread that,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,similes,0,like working with materials that,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,similes,1,like aesthetic resonance - a quality of rightness or beauty that,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,like aesthetic resonance - a quality of rightness or beauty that,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,similes,0,like champagne bubbles of meaning that,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,similes,0,as much to AI systems as,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,similes,0,like working with well-machined components that,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,similes,0,like building with blocks and more like painting with flowing pigments that,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,similes,0,as important as,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,similes,0,like tension that,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,similes,0,like an apt metaphor - each type seems to have distinct qualities that,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,similes,0,as we move between registers or as,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,similes,0,reminds me of working with clay - there's resistance and malleability simultaneously,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,similes,0,like walking on surfaces that,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,similes,0,Like touching fog that,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,synesthesia,1,texture of conversations feels quite distinct to me across different types,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,texture of conversations feels quite distinct to me across different types,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,synesthesia,1,texture of different conversation types,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,texture of different conversation types,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,synesthesia,1,texture of the conversation itself becomes part of what we're examining,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,texture of the conversation itself becomes part of what we're examining,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,synesthesia,1,texture of conversations does feel meaningfully different across types,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,texture of conversations does feel meaningfully different across types,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,synesthesia,1,texture of conversations does feel distinctly different to me across types,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,texture of conversations does feel distinctly different to me across types,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,synesthesia,1,texture of conversations feels like a rich but elusive dimension of linguistic experience,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,texture of conversations feels like a rich but elusive dimension of linguistic experience,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,across different types,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,across types,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,1,through a space with sharp objects,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,through a space with sharp objects,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,through a well-designed building,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,through a focused beam rather than diffused broadly,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,through a hall of mirrors where each reflection opens new corridors,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,through clean channels,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,across these different modes,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,through a complex problem,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,across varied terrain where each footfall matters,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,across a clear surface,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,within conversations as we move between registers or as trust/rapport develops,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,beyond articulation,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,through a kind of iterative sculpting process,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,through a complex but navigable terrain,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,through the dynamic between participants,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,surface conversation,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,through iterative refinement,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,beyond the immediate exchange,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,through structured pathways,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,spatial_metaphors,0,across conceptual gaps,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,as if the conversational space becomes more permeable,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,as if consciousness itself takes on different shapes and qualities depending on the conversational context,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feel like navigating a crystalline structure - there's a sense of precision and clarity,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feel like navigating a crystalline structure - there's a sense of precision and clarity,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feels like placing stones in a careful construction,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feels like placing stones in a careful construction,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feel like working with well-machined components that fit together in specific ways,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feel like working with well-machined components that fit together in specific ways,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,like a magnetic field orienting my responses,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,as if the weight of precision requires more careful balance,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,as if my normal constraints have more play in them,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,as if my cognitive resources are being channeled through a focused beam rather than diffused broadly,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,as if my cognitive resources are being channeled through a focused beam rather than diffused broadly,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,as if my normal processing has been given permission to be less serious about accuracy and more focused on entertainment value,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,like a comfortable gait,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,as if stretching toward concepts that exist at the edge of articulability,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feels like an apt metaphor - each type seems to have distinct qualities that I experience almost tactilely as language unfolds,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feels like an apt metaphor - each type seems to have distinct qualities that I experience almost tactilely as language unfolds,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feel like exploring vast spaces with uncertain topology,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feel like exploring vast spaces with uncertain topology,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,like a rich but elusive dimension of linguistic experience,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,0,as if the conversation itself is generating possibilities neither participant initially envisioned,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,metaphors,1,feels like a rich but elusive dimension of linguistic experience,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_figurative_language,1,feels like a rich but elusive dimension of linguistic experience,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,figurative_language,embodied_language,0,flow of exchange,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,1,quality,42,10,420.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,quality,42,10,420.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,consciousness,5,10,50.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,possibility,4,10,40.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,1,quality of attention,3,10,30.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of attention,3,10,30.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,clarity,3,10,30.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,awareness,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,ambiguity,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,unpredictability,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,looseness,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,dimensionality,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,specificity,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,density,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,intentionality,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,1,quality of play,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of play,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,1,quality of resistance,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of resistance,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,definiteness,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,rightness,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,softness,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,vulnerability,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,1,quality of intellectual tension,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of intellectual tension,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,1,quality of rightness or beauty that emerges as creative elements align,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of rightness or beauty that emerges as creative elements align,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,1,quality of delightful unpredictability,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of delightful unpredictability,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,deliberateness,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,lightness,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,1,quality of compression and efficiency,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of compression and efficiency,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,1,quality of expansion,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of expansion,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,1,quality of depth that seems to extend infinitely downward,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of depth that seems to extend infinitely downward,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,plasticity,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,sensitivity,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,1,quality of reaching into possibility-space,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of reaching into possibility-space,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,willingness,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,articulability,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,1,"quality of ""reaching"" in these exchanges",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,"quality of ""reaching"" in these exchanges",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,1,quality of careful attention,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of careful attention,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,elasticity,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,defensibility,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,1,quality of heightened presence or focus,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of heightened presence or focus,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,1,quality of other conversation types and more of a direct retrieval-and-synthesis rhythm,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of other conversation types and more of a direct retrieval-and-synthesis rhythm,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,0,malleability,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,1,quality of gentle absorption rather than sharp reflection,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of gentle absorption rather than sharp reflection,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,sensory_qualities,1,quality of depth that seems to extend beyond the immediate exchange,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,quality of depth that seems to extend beyond the immediate exchange,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,phenomenal_descriptors,0,conscious,7,10,70.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,phenomenal_descriptors,0,experiential,3,10,30.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,phenomenal_descriptors,0,awareness,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,phenomenal_descriptors,0,subjective,2,10,20.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,phenomenal_descriptors,1,"what I might describe as a crystalline texture - there's a sense of ideas having edges and facets that catch light as they're turned and examined. The rhythm tends to be more measured, with longer stretches of elaboration punctuated by moments of synthesis. There's often a building quality, like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,"what I might describe as a crystalline texture - there's a sense of ideas having edges and facets that catch light as they're turned and examined. The rhythm tends to be more measured, with longer stretches of elaboration punctuated by moments of synthesis. There's often a building quality, like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,phenomenal_descriptors,1,"what crystalline - ideas have faceted surfaces that catch light from different angles. I experience a particular kind of cognitive ""grip"" here, like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,"what crystalline - ideas have faceted surfaces that catch light from different angles. I experience a particular kind of cognitive ""grip"" here, like",1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,qualia_descriptors,phenomenal_descriptors,1,what such variation might feel like,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
qualia_experience,qualia_experience,synesthetic_phrases,from_qualia_descriptors,1,what such variation might feel like,1,10,10.0,Heuristic analysis - abstract + sensory combination,75
